trial	FunSim	Hamaneh	ModuleSim	NetSim	Sun_topo
48	0.9379387755102035	0.9272653061224481	0.9652040816326531	0.9433469387755092	0.9560408163265287
49	0.9449387755102038	0.9382040816326528	0.9672653061224492	0.9528571428571421	0.9595816326530594
50	0.9327959183673464	0.930979591836734	0.9623265306122449	0.9429183673469377	0.9577244897959162
51	0.925163265306122	0.9251224489795914	0.9579183673469392	0.9348775510204073	0.9506938775510185
52	0.9424489795918363	0.926428571428571	0.9632653061224493	0.9514081632653053	0.9517551020408147
53	0.9480408163265303	0.9463673469387752	0.9672244897959186	0.9592244897959177	0.961846938775509
54	0.9357142857142855	0.9279183673469383	0.9622653061224494	0.9464081632653052	0.9532244897959169
55	0.9452448979591831	0.9316530612244889	0.963979591836735	0.9491632653061215	0.9545102040816308
56	0.9399999999999995	0.9294081632653057	0.9620816326530616	0.9482653061224481	0.957806122448978
57	0.9398163265306118	0.9386530612244894	0.9599183673469392	0.9504285714285705	0.9512244897959166
58	0.9387551020408158	0.9426530612244884	0.9656938775510203	0.9533673469387745	0.9559795918367328
59	0.9408979591836728	0.9508163265306118	0.9622244897959188	0.9535918367346932	0.9573571428571412
60	0.9342857142857137	0.9257959183673463	0.9613469387755105	0.9420612244897951	0.9554387755102024
61	0.9445510204081626	0.9364693877551014	0.9672653061224492	0.954122448979591	0.9595510204081615
62	0.9407959183673464	0.936510204081632	0.9631632653061228	0.9508163265306112	0.9584795918367329
63	0.9427755102040811	0.9382448979591834	0.9707755102040819	0.9532857142857134	0.9624693877551004
64	0.9381020408163259	0.9321428571428562	0.9613469387755107	0.9474489795918357	0.9530306122448962
65	0.934755102040816	0.9204693877551012	0.9566938775510206	0.9399591836734684	0.9463979591836714
66	0.9335918367346935	0.929142857142856	0.9608163265306129	0.9453061224489786	0.9528775510204062
67	0.9413877551020404	0.9377346938775505	0.9648979591836736	0.9499183673469378	0.9586326530612227
68	0.9368163265306115	0.9328775510204077	0.9617551020408166	0.9471020408163257	0.9535408163265288
69	0.9348571428571424	0.9411632653061222	0.960979591836735	0.9455102040816319	0.9528265306122433
70	0.94669387755102	0.935224489795918	0.9623877551020411	0.9547346938775502	0.9519999999999983
71	0.94004081632653	0.931163265306122	0.9681428571428575	0.9481224489795909	0.9587755102040795
72	0.9342448979591831	0.9299591836734683	0.9594285714285719	0.9453877551020397	0.9482040816326515
73	0.9439183673469382	0.9401836734693871	0.9660000000000002	0.9541836734693868	0.9593673469387739
74	0.9371224489795914	0.9369183673469381	0.9581224489795922	0.9484285714285704	0.9560408163265288
75	0.936163265306122	0.9296122448979589	0.9641020408163268	0.9459795918367337	0.9538877551020392
76	0.9338775510204076	0.9319795918367338	0.9542857142857147	0.9475714285714275	0.9411326530612226
77	0.9283877551020403	0.9294693877551008	0.9588163265306128	0.9384489795918358	0.9528469387755082
78	0.9398571428571425	0.9317142857142848	0.9600816326530617	0.9472857142857134	0.9539591836734675
79	0.9389591836734689	0.9411224489795912	0.9649591836734698	0.9509183673469379	0.9563265306122432
80	0.9374897959183668	0.9285102040816317	0.964714285714286	0.9493877551020397	0.9552448979591813
81	0.94704081632653	0.9411632653061219	0.9667959183673474	0.9558367346938765	0.9584489795918351
82	0.9453877551020402	0.9442448979591833	0.9690612244897963	0.9508163265306113	0.9618163265306109
83	0.9417755102040811	0.9433265306122445	0.9665510204081638	0.9548367346938768	0.9595816326530596
84	0.938163265306122	0.9413673469387749	0.9635918367346942	0.9532857142857134	0.9576122448979574
85	0.9370816326530605	0.9344489795918364	0.9601428571428572	0.9456122448979581	0.9517346938775493
86	0.9393061224489792	0.9273061224489787	0.9603877551020413	0.9500612244897947	0.9536938775510184
87	0.9451632653061218	0.9363469387755099	0.9667551020408167	0.9543877551020398	0.960979591836733
88	0.9398367346938767	0.9365714285714282	0.966387755102041	0.9506326530612235	0.9607959183673453
89	0.9311020408163262	0.9306122448979582	0.9618979591836738	0.939265306122448	0.9547857142857124
90	0.9362857142857138	0.9312857142857138	0.9629387755102045	0.9452040816326522	0.9525612244897941
91	0.9427346938775505	0.9351020408163263	0.9644285714285716	0.951183673469387	0.9563673469387739
92	0.9451224489795914	0.9421836734693875	0.9678571428571429	0.956244897959183	0.9583469387755087
93	0.9380612244897955	0.9370816326530608	0.9581836734693882	0.9482040816326521	0.9482448979591821
94	0.9396530612244891	0.9370612244897951	0.9643265306122454	0.9525918367346928	0.959234693877549
95	0.9461428571428567	0.9455102040816322	0.966326530612245	0.957653061224489	0.9547755102040801
96	0.9399999999999995	0.9354285714285712	0.964510204081633	0.9479183673469379	0.9588979591836719
97	0.9424081632653054	0.9334081632653056	0.9646734693877554	0.9545102040816318	0.9516938775510189
98	0.9353469387755096	0.9240204081632648	0.9602653061224494	0.9424081632653051	0.9540510204081616
99	0.9374897959183667	0.9377551020408154	0.9613265306122453	0.9474285714285703	0.9532653061224472
100	0.9382040816326525	0.9283673469387751	0.9615102040816329	0.9494285714285706	0.9575306122448962
